persona_id,age,gender,city,state,education,occupation,income_inr,language,marital_status,children,lifestyle,shopping_frequency,online_shopping_pct,offline_shopping_pct,payment_method,vehicle,technology_adoption,health_consciousness,food_preference,political_interest,social_media_usage,brand_loyalty,price_sensitivity,risk_taking,impulse_buying,discount_preference,premium_preference,preferred_brand,communication_style,response_length,openness,conscientiousness,extraversion,agreeableness,neuroticism,confidence,optimism,patience,curiosity,practicality,emotional_score
P07016,52,Male,Hyderabad,Telangana,B.Sc,Farmer,1885000,"Hindi, English, Telugu",Single,0,Luxury,Occasionally,57,43,Debit Card,None,Mainstream,1,Vegetarian,Medium,98,59,72,65,45,89,11,Nike,Direct,Short,42,92,40,46,1,10,78,25,82,15,97
P07017,25,Female,Kolkata,West Bengal,MBBS,Designer,1657000,"Hindi, English, Marathi",Single,0,Luxury,Occasionally,83,17,Debit Card,None,Mainstream,33,Vegetarian,Medium,14,97,67,91,32,70,80,Samsung,Friendly,Short,81,21,52,95,92,42,15,50,76,62,44
P07018,41,Male,Bhopal,Madhya Pradesh,B.Tech,Farmer,1670000,"Hindi, English, Telugu",Single,0,Luxury,Monthly,72,28,Credit Card,Both,Mainstream,90,Non-Vegetarian,Medium,33,73,100,36,64,24,32,Nike,Professional,Medium,72,15,66,97,4,48,70,22,28,94,56
P07019,21,Female,Lucknow,Uttar Pradesh,MCA,Marketing Manager,2688000,"Hindi, English, Marathi",Single,0,Balanced,Weekly,83,17,Debit Card,Car,Mainstream,74,Non-Vegetarian,High,43,11,83,2,32,79,40,Adidas,Professional,Short,85,34,37,20,88,38,64,85,35,39,64
P07020,48,Female,Jaipur,Rajasthan,MBBS,Business Owner,2471000,English,Married,0,Balanced,Occasionally,60,40,Cash,Car,Late Adopter,34,Non-Vegetarian,High,38,37,65,5,72,52,4,Samsung,Direct,Short,25,82,9,43,24,1,22,29,97,31,100
P07021,20,Female,Mumbai,Maharashtra,High School,Marketing Manager,3787000,"Hindi, English, Marathi",Single,0,Luxury,Monthly,27,73,Net Banking,Both,Mainstream,81,Eggetarian,High,61,67,97,25,35,81,94,Apple,Concise,Long,50,17,80,2,96,39,5,71,97,56,20
P07022,60,Male,Kolkata,West Bengal,MBBS,Marketing Manager,2781000,English,Married,0,Balanced,Occasionally,92,8,Credit Card,Car,Early Adopter,88,Non-Vegetarian,High,32,74,78,64,100,39,12,Levi's,Concise,Long,25,89,37,27,99,94,79,73,95,26,19
P07023,47,Female,Delhi,Delhi,B.Sc,Teacher,3104000,Hindi,Married,0,Luxury,Monthly,51,49,Cash,Car,Late Adopter,39,Eggetarian,High,71,43,81,47,58,43,6,Boat,Friendly,Short,25,77,18,64,88,53,70,93,73,41,67
P07024,20,Female,Lucknow,Uttar Pradesh,PhD,Accountant,358000,Hindi,Single,0,Luxury,Occasionally,52,48,Net Banking,Car,Early Adopter,40,Non-Vegetarian,Low,53,43,86,6,23,5,57,Levi's,Direct,Short,94,7,39,35,49,19,31,96,55,36,21
P07025,60,Female,Bengaluru,Karnataka,B.Com,Farmer,2837000,"Hindi, English, Telugu",Single,0,Luxury,Monthly,47,53,UPI,Car,Mainstream,95,Vegetarian,Low,72,18,56,14,60,40,7,Samsung,Professional,Short,21,84,48,50,54,17,5,35,34,2,38
P07026,50,Male,Hyderabad,Telangana,MBBS,Student,3805000,"Hindi, English, Telugu",Single,0,Luxury,Monthly,74,26,UPI,Both,Early Adopter,62,Non-Vegetarian,Medium,95,6,22,59,98,79,82,Apple,Friendly,Short,49,68,27,78,4,66,98,40,85,75,20
P07027,30,Male,Indore,Madhya Pradesh,B.Com,Teacher,478000,English,Married,2,Luxury,Weekly,34,66,Credit Card,Car,Late Adopter,11,Eggetarian,High,71,21,63,10,34,35,62,Sony,Direct,Long,49,2,25,74,91,1,49,33,57,26,49
P07028,21,Female,Jaipur,Rajasthan,MCA,Software Engineer,3411000,"Hindi, English",Single,0,Balanced,Monthly,93,7,Credit Card,Both,Late Adopter,1,Eggetarian,High,47,87,44,92,27,75,66,Apple,Direct,Long,49,19,51,13,66,25,10,56,86,32,100
P07029,22,Female,Kolkata,West Bengal,PhD,Student,3299000,"Hindi, English, Marathi",Single,0,Minimalist,Weekly,76,24,Net Banking,Bike,Early Adopter,69,Eggetarian,Low,95,24,18,21,90,42,69,Adidas,Direct,Long,84,85,92,61,48,4,51,46,88,14,58
P07030,49,Female,Chennai,Tamil Nadu,MBBS,Teacher,2910000,"Hindi, English, Telugu",Married,2,Balanced,Monthly,50,50,Cash,Bike,Late Adopter,97,Eggetarian,Low,85,39,45,36,89,92,30,Boat,Friendly,Medium,91,82,60,62,69,55,49,65,32,68,23
P07031,62,Male,Pune,Maharashtra,Diploma,Lawyer,4520000,Hindi,Single,0,Balanced,Occasionally,21,79,Cash,None,Late Adopter,96,Vegan,Medium,40,22,93,58,71,62,52,Samsung,Friendly,Long,54,20,30,6,92,57,37,75,62,45,92
P07032,34,Female,Bengaluru,Karnataka,MBBS,Designer,1583000,"Hindi, English, Telugu",Married,0,Minimalist,Monthly,70,30,Cash,None,Mainstream,7,Non-Vegetarian,High,28,85,89,10,17,66,7,Apple,Direct,Medium,21,44,29,83,81,98,10,74,100,44,10
P07033,34,Female,Jaipur,Rajasthan,MBA,Software Engineer,3769000,English,Married,1,Minimalist,Weekly,90,10,Cash,Bike,Early Adopter,49,Vegetarian,Low,18,90,84,63,82,42,4,Adidas,Concise,Short,36,39,8,23,50,95,73,28,82,73,24
P07034,51,Female,Bhopal,Madhya Pradesh,B.Tech,Lawyer,3263000,"Hindi, English",Single,0,Luxury,Monthly,76,24,Credit Card,Car,Late Adopter,40,Eggetarian,Low,21,58,50,74,40,94,83,Puma,Direct,Long,54,98,88,7,84,98,3,61,3,39,97
P07035,62,Male,Jaipur,Rajasthan,M.Tech,Student,2299000,English,Single,0,Luxury,Occasionally,19,81,UPI,Bike,Late Adopter,92,Eggetarian,Medium,2,52,32,4,25,42,9,Sony,Professional,Medium,8,12,93,38,11,80,75,4,69,76,84
P07036,39,Female,Delhi,Delhi,B.Tech,Marketing Manager,3143000,"Hindi, English, Telugu",Single,0,Luxury,Occasionally,83,17,Net Banking,Both,Late Adopter,45,Non-Vegetarian,Low,8,90,92,50,27,7,85,Nike,Direct,Short,6,8,96,37,36,5,98,51,36,10,22
P07037,51,Male,Chennai,Tamil Nadu,B.Tech,Designer,4437000,English,Married,1,Luxury,Weekly,85,15,UPI,None,Mainstream,61,Eggetarian,Medium,29,32,90,43,45,80,13,Puma,Concise,Long,76,52,45,38,41,87,80,34,7,73,87
P07038,51,Male,Jaipur,Rajasthan,M.Tech,Nurse,1161000,"Hindi, English, Marathi",Married,0,Minimalist,Occasionally,17,83,Credit Card,None,Late Adopter,83,Vegan,Low,11,24,26,19,94,72,2,Levi's,Friendly,Short,65,6,77,47,38,87,48,69,36,46,94
P07039,21,Female,Mumbai,Maharashtra,Diploma,Teacher,517000,Hindi,Single,0,Luxury,Weekly,53,47,Net Banking,Bike,Early Adopter,17,Non-Vegetarian,High,64,24,100,15,35,77,68,Levi's,Professional,Medium,52,7,90,62,18,87,87,30,56,23,3
P07040,32,Male,Hyderabad,Telangana,High School,Student,1155000,"Hindi, English",Married,1,Luxury,Weekly,74,26,Cash,None,Mainstream,98,Vegetarian,Low,44,79,23,88,92,90,35,Samsung,Professional,Medium,64,12,8,91,78,11,61,100,49,55,8
P07041,60,Female,Patna,Bihar,B.Com,Student,4682000,Hindi,Married,2,Minimalist,Weekly,81,19,Net Banking,Car,Mainstream,31,Eggetarian,Low,81,46,2,47,98,29,73,Adidas,Professional,Medium,17,49,79,69,73,49,49,25,33,79,67
P07042,57,Male,Chandigarh,Chandigarh,M.Tech,Designer,4874000,"Hindi, English, Tamil",Single,0,Minimalist,Occasionally,39,61,Net Banking,Bike,Late Adopter,33,Vegan,Medium,9,60,39,9,56,35,3,Samsung,Friendly,Short,50,90,47,64,44,35,12,47,20,14,11
P07043,31,Female,Hyderabad,Telangana,MBA,Marketing Manager,3960000,"Hindi, English, Telugu",Single,0,Minimalist,Monthly,26,74,Credit Card,Bike,Early Adopter,68,Non-Vegetarian,Low,46,79,90,26,13,45,58,Sony,Direct,Long,30,32,74,39,19,23,68,67,53,96,14
P07044,58,Female,Indore,Madhya Pradesh,B.Com,Farmer,1391000,"Hindi, English, Tamil",Married,0,Balanced,Monthly,29,71,Net Banking,Bike,Early Adopter,8,Vegan,High,73,87,42,48,46,16,44,Samsung,Friendly,Long,7,96,55,82,97,39,45,96,88,14,23
P07045,32,Male,Indore,Madhya Pradesh,PhD,Sales Executive,4778000,"Hindi, English, Marathi",Single,0,Minimalist,Monthly,92,8,Credit Card,Bike,Late Adopter,6,Non-Vegetarian,Medium,54,74,30,46,21,56,18,Levi's,Direct,Long,48,19,27,19,60,2,25,54,44,59,71
P07046,62,Male,Hyderabad,Telangana,B.Com,Freelancer,1569000,Hindi,Single,0,Luxury,Weekly,75,25,Debit Card,None,Early Adopter,83,Non-Vegetarian,High,47,36,62,19,38,8,51,Tata,Friendly,Medium,6,55,79,59,8,61,47,76,15,71,51
P07047,20,Male,Jaipur,Rajasthan,MCA,Government Employee,4219000,Hindi,Single,0,Balanced,Monthly,91,9,Cash,Bike,Mainstream,60,Vegetarian,High,14,73,49,1,9,15,9,Apple,Direct,Short,80,28,12,24,23,89,18,6,50,64,70
P07048,25,Male,Chennai,Tamil Nadu,PhD,Nurse,1723000,English,Single,0,Balanced,Monthly,59,41,Cash,Bike,Late Adopter,8,Eggetarian,High,38,91,1,87,10,21,91,Titan,Professional,Long,49,64,89,75,12,16,73,89,11,67,58
P07049,30,Male,Kochi,Kerala,High School,Content Creator,4809000,"Hindi, English, Marathi",Single,0,Minimalist,Weekly,50,50,Credit Card,Both,Late Adopter,13,Vegan,High,4,96,35,7,73,54,25,Boat,Direct,Long,48,66,73,81,1,14,87,74,25,4,80
P07050,41,Female,Patna,Bihar,High School,Business Owner,577000,"Hindi, English, Marathi",Single,0,Balanced,Monthly,90,10,Credit Card,Bike,Late Adopter,49,Vegetarian,Medium,82,62,30,53,37,31,62,Titan,Friendly,Short,31,37,65,33,94,22,33,83,49,31,60
P07051,52,Female,Chennai,Tamil Nadu,High School,Software Engineer,284000,English,Single,0,Minimalist,Weekly,84,16,Credit Card,None,Mainstream,88,Eggetarian,Medium,75,44,66,63,50,37,80,Puma,Professional,Short,36,23,75,94,21,64,3,77,34,59,4
P07052,57,Male,Patna,Bihar,PhD,Accountant,2812000,Hindi,Married,2,Minimalist,Weekly,33,67,Credit Card,Both,Mainstream,18,Vegetarian,Low,6,81,68,72,64,99,58,Nike,Concise,Short,40,94,22,86,42,1,24,57,43,60,54
P07053,34,Male,Bhopal,Madhya Pradesh,Diploma,Lawyer,1061000,"Hindi, English",Married,2,Minimalist,Occasionally,11,89,Net Banking,Car,Mainstream,40,Vegan,Medium,92,56,93,62,35,29,96,Titan,Professional,Short,94,11,48,96,22,26,31,7,51,38,83
P07054,30,Male,Kolkata,West Bengal,High School,Accountant,3342000,Hindi,Married,3,Luxury,Weekly,64,36,Debit Card,None,Mainstream,42,Eggetarian,Low,11,78,50,20,6,84,46,Adidas,Concise,Medium,2,1,7,85,86,53,78,37,15,87,12
P07055,53,Female,Delhi,Delhi,B.Tech,Freelancer,439000,"Hindi, English, Tamil",Single,0,Luxury,Occasionally,83,17,UPI,Bike,Early Adopter,49,Non-Vegetarian,Low,78,10,42,62,85,33,82,Sony,Concise,Short,44,61,70,48,14,77,2,1,62,88,74
P07056,52,Male,Bhopal,Madhya Pradesh,B.Tech,Nurse,4682000,English,Single,0,Balanced,Weekly,93,7,Credit Card,None,Mainstream,77,Non-Vegetarian,Low,93,9,29,68,94,28,81,Levi's,Professional,Long,49,70,65,66,46,71,83,51,28,35,12
P07057,29,Male,Kochi,Kerala,B.Tech,Government Employee,1846000,"Hindi, English, Marathi",Married,1,Luxury,Monthly,58,42,Cash,Bike,Late Adopter,38,Eggetarian,Medium,2,93,71,63,23,64,32,Puma,Direct,Short,86,7,42,9,73,14,11,52,42,85,9
P07058,39,Male,Kolkata,West Bengal,B.Com,Accountant,4596000,"Hindi, English, Telugu",Single,0,Luxury,Weekly,68,32,Credit Card,Car,Early Adopter,48,Non-Vegetarian,Low,54,26,39,12,42,7,42,Apple,Friendly,Long,30,98,76,36,34,66,90,8,37,59,5
P07059,58,Male,Delhi,Delhi,PhD,Lawyer,2761000,English,Married,0,Balanced,Monthly,86,14,Net Banking,Bike,Late Adopter,41,Vegan,Low,48,48,66,63,7,78,16,Boat,Direct,Long,94,75,31,63,66,40,93,8,32,12,18
P07060,26,Female,Patna,Bihar,High School,Content Creator,4372000,"Hindi, English",Single,0,Luxury,Monthly,28,72,UPI,Both,Mainstream,60,Vegan,High,8,44,57,41,10,15,48,Samsung,Friendly,Long,4,94,99,53,55,24,91,25,58,93,40
P07061,45,Female,Chandigarh,Chandigarh,MCA,Lawyer,1749000,English,Married,0,Balanced,Weekly,61,39,Cash,Car,Mainstream,31,Vegan,High,86,24,12,22,63,79,17,Levi's,Concise,Medium,75,46,14,70,93,63,76,2,67,66,96
P07062,44,Male,Bhopal,Madhya Pradesh,PhD,Business Owner,235000,"Hindi, English, Telugu",Married,0,Luxury,Occasionally,36,64,Debit Card,Bike,Late Adopter,11,Eggetarian,Medium,69,35,27,75,47,2,30,Tata,Direct,Short,67,83,62,31,18,50,55,84,83,81,86
P07063,63,Female,Mumbai,Maharashtra,Diploma,Sales Executive,962000,"Hindi, English",Single,0,Minimalist,Weekly,35,65,Net Banking,Car,Mainstream,25,Non-Vegetarian,High,68,53,11,19,88,27,39,Samsung,Friendly,Long,78,32,1,51,29,34,98,89,42,50,19
P07064,35,Female,Delhi,Delhi,Diploma,Teacher,2358000,"Hindi, English, Marathi",Married,1,Luxury,Monthly,34,66,Debit Card,None,Mainstream,45,Eggetarian,Low,62,69,63,39,93,98,99,Puma,Professional,Medium,64,5,46,29,69,12,1,67,76,50,36
P07065,53,Male,Chandigarh,Chandigarh,MBBS,Government Employee,1750000,Hindi,Single,0,Minimalist,Monthly,31,69,Debit Card,None,Mainstream,36,Eggetarian,Medium,75,66,91,71,13,83,99,Titan,Direct,Short,68,49,40,33,29,60,80,2,90,2,44
P07066,52,Female,Delhi,Delhi,B.Tech,Software Engineer,2905000,"Hindi, English",Single,0,Balanced,Monthly,22,78,Net Banking,None,Late Adopter,38,Eggetarian,High,64,61,63,75,88,92,10,Tata,Professional,Medium,35,76,75,91,96,72,32,97,45,8,64
P07067,54,Male,Kolkata,West Bengal,PhD,Nurse,4319000,English,Single,0,Luxury,Occasionally,52,48,Debit Card,None,Mainstream,3,Non-Vegetarian,Low,90,4,93,34,91,18,90,Sony,Concise,Short,14,3,12,70,96,10,45,83,1,12,9
P07068,20,Male,Ahmedabad,Gujarat,MCA,Nurse,3459000,English,Single,0,Minimalist,Occasionally,37,63,Net Banking,Car,Mainstream,83,Vegan,High,4,97,15,72,20,9,66,Tata,Concise,Long,38,27,60,48,77,38,22,21,87,49,88
P07069,20,Female,Jaipur,Rajasthan,High School,Nurse,4004000,"Hindi, English, Tamil",Single,0,Luxury,Occasionally,33,67,UPI,None,Early Adopter,43,Vegan,High,44,73,15,26,11,77,25,Sony,Friendly,Long,55,96,43,28,28,83,5,95,27,64,20
P07070,21,Male,Bhopal,Madhya Pradesh,High School,Software Engineer,1172000,"Hindi, English, Tamil",Single,0,Luxury,Monthly,75,25,Debit Card,None,Late Adopter,52,Eggetarian,Medium,95,41,80,61,2,79,84,Sony,Concise,Long,62,77,83,9,37,35,88,21,81,47,87
P07071,59,Female,Indore,Madhya Pradesh,B.Sc,Content Creator,3972000,"Hindi, English",Single,0,Luxury,Occasionally,83,17,Credit Card,None,Late Adopter,92,Vegan,Medium,99,67,70,12,41,97,88,Samsung,Direct,Medium,82,40,45,98,22,14,22,71,47,67,31
P07072,65,Female,Kolkata,West Bengal,M.Tech,Student,4341000,"Hindi, English, Telugu",Married,1,Minimalist,Weekly,21,79,Net Banking,Both,Late Adopter,81,Vegan,Low,100,48,50,2,65,1,54,Levi's,Direct,Short,65,31,68,21,83,40,45,27,100,78,77
P07073,40,Male,Bengaluru,Karnataka,Diploma,Accountant,1123000,"Hindi, English, Marathi",Single,0,Luxury,Monthly,42,58,Credit Card,None,Mainstream,74,Eggetarian,Low,98,10,96,74,43,46,37,Tata,Concise,Long,67,60,58,10,17,19,94,68,85,79,31
P07074,29,Female,Lucknow,Uttar Pradesh,PhD,Farmer,4576000,English,Single,0,Balanced,Monthly,10,90,Cash,Car,Mainstream,24,Non-Vegetarian,Medium,66,18,41,85,69,100,55,Adidas,Professional,Medium,51,17,42,77,49,17,25,5,35,56,25
P07075,32,Female,Patna,Bihar,B.Tech,Freelancer,2706000,"Hindi, English, Marathi",Married,3,Minimalist,Weekly,93,7,UPI,Both,Late Adopter,68,Non-Vegetarian,Medium,63,83,21,87,80,62,85,Adidas,Concise,Short,58,39,16,65,75,23,83,40,18,49,2
P07076,29,Male,Pune,Maharashtra,MBBS,Business Owner,777000,English,Single,0,Minimalist,Monthly,35,65,Net Banking,None,Late Adopter,29,Vegetarian,Medium,44,8,41,83,74,20,97,Puma,Concise,Medium,42,14,83,84,64,66,36,61,21,46,93
P07077,26,Female,Hyderabad,Telangana,Diploma,Government Employee,2445000,"Hindi, English, Telugu",Single,0,Balanced,Occasionally,57,43,Debit Card,None,Early Adopter,13,Vegetarian,Medium,44,89,62,32,65,16,26,Apple,Concise,Medium,48,33,5,46,33,68,47,84,8,52,56
P07078,58,Male,Indore,Madhya Pradesh,M.Tech,Nurse,3158000,"Hindi, English, Tamil",Married,2,Luxury,Monthly,12,88,Cash,Bike,Early Adopter,4,Non-Vegetarian,Medium,80,28,12,86,77,50,14,Titan,Direct,Short,44,10,56,51,81,13,63,62,97,22,8
P07079,55,Male,Jaipur,Rajasthan,MBBS,Teacher,3024000,"Hindi, English",Single,0,Balanced,Monthly,14,86,UPI,Car,Late Adopter,84,Eggetarian,Low,7,50,76,76,62,66,58,Sony,Professional,Short,10,75,31,33,58,92,52,48,45,26,11
P07080,42,Male,Lucknow,Uttar Pradesh,B.Com,Accountant,2216000,"Hindi, English",Married,0,Balanced,Weekly,35,65,Net Banking,Car,Early Adopter,52,Vegetarian,High,36,63,40,32,34,20,19,Tata,Friendly,Short,67,11,57,47,49,42,88,64,63,47,21
P07081,38,Male,Chandigarh,Chandigarh,MCA,Content Creator,2543000,English,Single,0,Luxury,Monthly,48,52,Credit Card,Bike,Mainstream,59,Eggetarian,Low,74,78,82,48,84,35,4,Puma,Professional,Short,60,32,28,25,95,44,54,18,16,63,91
P07082,60,Female,Kochi,Kerala,MBBS,Teacher,3411000,"Hindi, English, Telugu",Married,0,Balanced,Weekly,89,11,Net Banking,Both,Late Adopter,39,Vegan,High,40,82,33,26,14,66,62,Puma,Friendly,Short,12,87,91,49,19,4,79,85,83,13,90
P07083,57,Female,Indore,Madhya Pradesh,PhD,Sales Executive,2391000,"Hindi, English, Telugu",Single,0,Luxury,Occasionally,54,46,UPI,Both,Early Adopter,89,Non-Vegetarian,High,10,48,86,51,59,72,42,Puma,Concise,Long,32,23,70,49,22,3,65,90,66,5,9
P07084,29,Female,Jaipur,Rajasthan,PhD,Student,4743000,"Hindi, English",Married,0,Minimalist,Weekly,93,7,Debit Card,None,Late Adopter,74,Vegetarian,Low,81,11,12,90,25,79,69,Levi's,Direct,Short,99,14,39,68,10,73,71,11,92,94,71
P07085,24,Female,Jaipur,Rajasthan,B.Tech,Freelancer,2226000,"Hindi, English, Tamil",Single,0,Luxury,Weekly,27,73,Cash,None,Mainstream,38,Vegan,Low,73,6,61,96,53,72,37,Titan,Professional,Short,7,25,63,60,84,18,89,10,94,63,51
P07086,52,Female,Kolkata,West Bengal,B.Sc,Software Engineer,3595000,"Hindi, English, Marathi",Single,0,Balanced,Weekly,20,80,Cash,None,Late Adopter,89,Eggetarian,Low,53,83,40,15,39,94,66,Samsung,Concise,Long,2,78,8,79,37,15,52,87,57,88,80
P07087,39,Male,Bhopal,Madhya Pradesh,B.Com,Lawyer,4247000,English,Single,0,Balanced,Weekly,18,82,Cash,None,Early Adopter,97,Non-Vegetarian,Medium,99,100,73,97,2,45,80,Titan,Professional,Medium,55,69,80,62,92,21,85,5,90,56,50
P07088,44,Male,Delhi,Delhi,B.Tech,Doctor,363000,"Hindi, English",Married,3,Minimalist,Occasionally,66,34,Net Banking,Car,Mainstream,42,Vegetarian,High,68,87,74,49,15,9,49,Adidas,Professional,Short,71,84,30,22,56,5,46,34,53,90,80
P07089,42,Male,Chandigarh,Chandigarh,Diploma,Student,2321000,"Hindi, English, Marathi",Married,2,Minimalist,Weekly,28,72,UPI,None,Late Adopter,86,Non-Vegetarian,Medium,22,38,99,31,73,82,30,Sony,Concise,Short,46,27,28,45,33,16,20,87,58,4,4
P07090,36,Male,Chennai,Tamil Nadu,MBBS,Freelancer,2851000,"Hindi, English, Telugu",Married,0,Luxury,Occasionally,61,39,UPI,None,Late Adopter,7,Vegetarian,High,23,34,76,49,56,31,26,Puma,Professional,Short,54,16,63,8,27,51,58,3,92,21,21
P07091,63,Male,Kochi,Kerala,Diploma,Lawyer,3575000,"Hindi, English",Single,0,Luxury,Occasionally,36,64,Net Banking,Bike,Late Adopter,17,Vegetarian,Low,94,12,15,13,56,76,91,Tata,Friendly,Long,10,66,78,47,22,3,55,83,75,53,67
P07092,61,Female,Pune,Maharashtra,B.Tech,Designer,3645000,English,Married,2,Luxury,Monthly,41,59,Cash,None,Mainstream,51,Vegetarian,High,100,12,98,28,66,68,42,Puma,Friendly,Long,18,2,77,65,45,50,50,52,70,23,19
P07093,26,Female,Chennai,Tamil Nadu,B.Tech,Doctor,4084000,"Hindi, English",Single,0,Balanced,Monthly,61,39,Debit Card,Car,Late Adopter,82,Non-Vegetarian,Low,52,17,7,63,39,75,64,Apple,Direct,Long,83,92,87,44,70,84,13,43,14,45,65
P07094,35,Female,Bengaluru,Karnataka,PhD,Freelancer,211000,"Hindi, English",Married,3,Balanced,Weekly,19,81,Cash,Both,Late Adopter,11,Non-Vegetarian,Low,7,62,8,27,44,80,26,Sony,Direct,Long,94,69,47,53,36,60,73,99,97,72,27
P07095,32,Male,Kochi,Kerala,B.Com,Content Creator,4661000,"Hindi, English, Tamil",Married,3,Balanced,Occasionally,10,90,Debit Card,Bike,Early Adopter,21,Vegetarian,Low,47,6,6,43,60,1,6,Tata,Concise,Long,26,27,81,94,96,26,38,65,99,97,30
P07096,56,Female,Hyderabad,Telangana,High School,Marketing Manager,3456000,"Hindi, English, Tamil",Single,0,Minimalist,Occasionally,41,59,Net Banking,None,Mainstream,38,Eggetarian,High,69,79,62,24,41,41,50,Nike,Professional,Long,19,13,80,57,53,94,10,49,45,35,19
P07097,21,Male,Pune,Maharashtra,B.Tech,Accountant,2036000,"Hindi, English, Telugu",Single,0,Minimalist,Occasionally,16,84,Credit Card,Bike,Early Adopter,89,Vegetarian,High,83,20,71,45,77,3,89,Sony,Friendly,Medium,45,11,91,72,99,65,42,66,43,88,62
P07098,37,Male,Ahmedabad,Gujarat,Diploma,Nurse,1911000,English,Married,0,Minimalist,Occasionally,42,58,Credit Card,Car,Early Adopter,70,Vegan,Medium,62,72,74,92,2,30,67,Titan,Concise,Short,62,95,93,97,56,5,80,22,5,76,92
P07099,24,Female,Pune,Maharashtra,MBBS,Software Engineer,2414000,English,Single,0,Minimalist,Monthly,72,28,Credit Card,None,Late Adopter,90,Eggetarian,High,18,3,95,42,1,8,40,Adidas,Direct,Long,80,62,40,68,38,32,46,76,68,53,19
P07100,56,Male,Chennai,Tamil Nadu,M.Tech,Software Engineer,4340000,Hindi,Single,0,Luxury,Monthly,38,62,Net Banking,None,Mainstream,94,Vegan,High,90,65,4,23,88,69,45,Sony,Direct,Short,45,80,5,60,88,24,37,9,11,91,33
P07101,48,Male,Pune,Maharashtra,B.Sc,Doctor,2399000,"Hindi, English, Marathi",Married,2,Minimalist,Monthly,15,85,Credit Card,Bike,Mainstream,54,Vegetarian,Medium,24,93,46,15,99,51,25,Tata,Concise,Medium,88,25,65,60,70,19,6,29,33,76,36
P07102,60,Female,Bhopal,Madhya Pradesh,MBA,Doctor,811000,"Hindi, English, Tamil",Single,0,Minimalist,Monthly,80,20,Credit Card,Bike,Mainstream,100,Vegetarian,Low,46,97,14,16,30,4,87,Levi's,Friendly,Medium,71,39,79,85,14,67,76,38,30,40,1
P07103,53,Male,Patna,Bihar,Diploma,Student,514000,"Hindi, English, Tamil",Married,2,Balanced,Weekly,10,90,Cash,Car,Late Adopter,29,Non-Vegetarian,High,31,62,49,1,23,8,13,Samsung,Professional,Medium,25,13,80,50,63,83,33,18,65,3,14
P07104,30,Female,Chennai,Tamil Nadu,B.Sc,Farmer,4711000,English,Married,3,Minimalist,Occasionally,65,35,Debit Card,Both,Late Adopter,33,Eggetarian,Medium,24,2,49,69,25,53,99,Sony,Direct,Short,2,11,99,17,23,60,37,54,45,81,93
P07105,19,Female,Lucknow,Uttar Pradesh,B.Sc,Teacher,4469000,Hindi,Single,0,Luxury,Occasionally,23,77,UPI,Both,Mainstream,63,Non-Vegetarian,High,32,66,94,7,34,86,18,Sony,Professional,Short,91,97,4,11,6,45,98,82,79,96,93
P07106,61,Male,Hyderabad,Telangana,B.Tech,Doctor,2853000,English,Married,0,Luxury,Monthly,12,88,Net Banking,Bike,Mainstream,59,Vegetarian,Medium,9,57,36,30,44,47,57,Tata,Friendly,Long,77,63,44,59,80,74,75,69,85,4,76
P07107,46,Male,Pune,Maharashtra,M.Tech,Designer,1247000,"Hindi, English",Single,0,Luxury,Monthly,73,27,UPI,Car,Late Adopter,70,Eggetarian,High,65,70,8,13,92,30,62,Apple,Direct,Short,71,18,18,88,47,37,93,89,35,26,51
P07108,20,Female,Kolkata,West Bengal,MCA,Teacher,3876000,"Hindi, English, Telugu",Single,0,Minimalist,Monthly,54,46,UPI,None,Mainstream,69,Non-Vegetarian,High,16,52,83,63,15,55,69,Levi's,Friendly,Short,10,97,65,6,39,34,13,13,78,7,96
P07109,36,Female,Chennai,Tamil Nadu,B.Tech,Sales Executive,268000,English,Married,0,Luxury,Weekly,90,10,Debit Card,Bike,Mainstream,70,Vegan,Low,73,15,51,41,71,47,88,Titan,Friendly,Long,8,43,59,41,56,16,47,68,100,9,66
P07110,39,Male,Lucknow,Uttar Pradesh,B.Sc,Student,217000,"Hindi, English, Tamil",Single,0,Minimalist,Monthly,43,57,Net Banking,Bike,Late Adopter,32,Vegetarian,Low,24,64,58,38,52,31,49,Nike,Concise,Long,11,71,15,57,27,44,9,95,13,17,19
P07111,38,Male,Mumbai,Maharashtra,B.Com,Teacher,3308000,"Hindi, English, Marathi",Married,3,Minimalist,Occasionally,91,9,Net Banking,Bike,Mainstream,20,Eggetarian,Medium,81,4,1,88,42,50,47,Puma,Friendly,Short,54,68,59,40,20,84,40,81,11,42,2
P07112,55,Male,Ahmedabad,Gujarat,MCA,Marketing Manager,1592000,English,Single,0,Minimalist,Monthly,16,84,Cash,None,Late Adopter,12,Eggetarian,Low,46,11,84,92,3,63,28,Sony,Concise,Medium,89,55,95,12,100,24,74,76,82,47,89
P07113,46,Female,Indore,Madhya Pradesh,B.Tech,Farmer,2623000,"Hindi, English",Single,0,Luxury,Weekly,87,13,UPI,None,Early Adopter,66,Vegan,Medium,68,47,49,6,45,61,91,Apple,Professional,Long,96,22,34,53,72,56,50,42,67,22,16
